0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
743.0,,,2025-01-30 01:54:35.029183,COIN,287.33,,1,MARKET,LONG,,,,,,,,,
744.0,,,2025-01-30 01:54:35.241330,COIN,287.02,,1,MARKET,SHORT,,,,,,,,,
745.0,,,2025-01-30 01:55:19.530025,COIN,286.86,,1,MARKET,SHORT,,,,,,,,,
746.0,,,2025-01-30 01:56:32.271677,COIN,286.26,,1,MARKET,LONG,,,,,,,,,
747.0,,,2025-01-30 01:56:33.774937,COIN,285.85,,1,MARKET,SHORT,,,,,,,,,
748.0,,,2025-01-30 01:57:00.964123,COIN,286.00,,1,MARKET,LONG,,,,,,,,,
749.0,,,2025-01-30 01:57:11.690986,TSLA,389.26,,1,MARKET,LONG,,,,,,,,,
750.0,,,2025-01-30 01:57:18.336377,COIN,285.95,,1,MARKET,SHORT,,,,,,,,,
751.0,,,2025-01-30 01:57:22.098171,COIN,286.21,,1,MARKET,LONG,,,,,,,,,
752.0,,,2025-01-30 01:57:26.602852,TSLA,389.13,,1,MARKET,SHORT,,,,,,,,,
753.0,,,2025-01-30 01:58:17.925817,COIN,287.27,,1,MARKET,LONG,,,,,,,,,
754.0,,,2025-01-30 01:58:35.138294,COIN,286.57,,1,MARKET,SHORT,,,,,,,,,
755.0,,,2025-01-30 01:58:54.035614,TSLA,390.04,,1,MARKET,SHORT,,,,,,,,,
756.0,,,2025-01-30 02:00:35.262948,COIN,286.15,,1,MARKET,LONG,,,,,,,,,
757.0,,,2025-01-30 02:00:38.982173,COIN,285.83,,1,MARKET,SHORT,,,,,,,,,
758.0,,,2025-01-30 02:00:48.282313,TSLA,389.85,,1,MARKET,SHORT,,,,,,,,,
759.0,,,2025-01-30 02:01:47.509461,COIN,285.25,,1,MARKET,SHORT,,,,,,,,,
760.0,,,2025-01-30 02:01:50.765056,TSLA,389.74,,1,MARKET,LONG,,,,,,,,,
761.0,,,2025-01-30 02:01:51.016134,COIN,285.72,,1,MARKET,LONG,,,,,,,,,
762.0,,,2025-01-30 02:02:32.502175,COIN,285.17,,1,MARKET,SHORT,,,,,,,,,
763.0,,,2025-01-30 02:03:29.352210,COIN,285.16,,1,MARKET,LONG,,,,,,,,,
764.0,,,2025-01-30 02:03:56.268684,COIN,284.69,,1,MARKET,SHORT,,,,,,,,,
765.0,,,2025-01-30 02:04:09.821987,COIN,284.78,,1,MARKET,SHORT,,,,,,,,,
766.0,,,2025-01-30 02:05:02.423781,TSLA,387.35,,1,MARKET,LONG,,,,,,,,,
767.0,,,2025-01-30 02:05:05.179076,COIN,284.58,,1,MARKET,LONG,,,,,,,,,
768.0,,,2025-01-30 02:05:21.961153,COIN,284.20,,1,MARKET,SHORT,,,,,,,,,
769.0,,,2025-01-30 02:05:26.973974,COIN,284.68,,1,MARKET,LONG,,,,,,,,,
770.0,,,2025-01-30 02:05:35.992303,TSLA,387.42,,1,MARKET,LONG,,,,,,,,,
771.0,,,2025-01-30 02:06:05.304999,TSLA,387.24,,1,MARKET,SHORT,,,,,,,,,
772.0,,,2025-01-30 02:06:20.584519,TSLA,387.34,,1,MARKET,LONG,,,,,,,,,
773.0,,,2025-01-30 02:06:25.824831,COIN,285.26,,1,MARKET,LONG,,,,,,,,,
774.0,,,2025-01-30 02:06:49.116563,COIN,285.31,,1,MARKET,SHORT,,,,,,,,,
775.0,,,2025-01-30 02:07:10.295482,COIN,285.47,,1,MARKET,SHORT,,,,,,,,,
776.0,,,2025-01-30 02:07:44.310010,COIN,285.39,,1,MARKET,SHORT,,,,,,,,,
777.0,,,2025-01-30 02:08:00.090655,COIN,285.39,,1,MARKET,LONG,,,,,,,,,
778.0,,,2025-01-30 02:08:19.665731,TSLA,387.31,,1,MARKET,LONG,,,,,,,,,
779.0,,,2025-01-30 02:08:37.859650,TSLA,387.23,,1,MARKET,SHORT,,,,,,,,,
780.0,,,2025-01-30 02:08:57.694473,TSLA,387.29,,1,MARKET,LONG,,,,,,,,,
781.0,,,2025-01-30 02:09:02.705465,COIN,286.36,,1,MARKET,LONG,,,,,,,,,
782.0,,,2025-01-30 02:09:16.983363,COIN,285.97,,1,MARKET,SHORT,,,,,,,,,
783.0,,,2025-01-30 02:09:43.783346,COIN,286.21,,1,MARKET,SHORT,,,,,,,,,
784.0,,,2025-01-30 02:11:09.704596,TSLA,388.03,,1,MARKET,SHORT,,,,,,,,,
