trade_id,bot_id,algo_id,ticker,entry_price,exit_price,entry_time,exit_time,entry_trigger_price,exit_trigger_price,entry_trigger_time,exit_trigger_time,trade_size,trade_direction,trade_pnl,trade_status
2064,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2065,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2066,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2067,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2068,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2069,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2070,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2071,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2072,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2073,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2074,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2075,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2076,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2077,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2078,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2079,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2080,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2081,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2082,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2083,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2084,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2085,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2086,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2087,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2088,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2089,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2090,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2091,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2092,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2093,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2094,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2095,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2096,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2097,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2098,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2099,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2100,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2101,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2102,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2103,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2104,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2105,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2106,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2107,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2108,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2109,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2110,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2111,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2112,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2113,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2114,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2115,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2116,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2117,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2118,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2119,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2120,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2121,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2122,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2123,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2124,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2125,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2126,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2127,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2128,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2129,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2130,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2131,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2132,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2133,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2134,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2135,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2136,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2137,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2138,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2139,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2140,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2141,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2142,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2143,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2144,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2145,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2146,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2147,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2148,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2149,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2150,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2151,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2152,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2153,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2154,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2155,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2156,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2157,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2158,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2159,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2160,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2161,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2162,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2163,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2164,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2165,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2166,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2167,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2168,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2169,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2170,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2171,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2172,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2173,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2174,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2175,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2176,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2177,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2178,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2179,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2180,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2181,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2182,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2183,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2184,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2185,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2186,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2187,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2188,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2189,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2190,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2191,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2192,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2193,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2194,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2195,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2196,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2197,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2198,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2199,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2200,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2201,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2202,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2203,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2204,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2205,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2206,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2207,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
2208,2,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2209,4,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,SHORT,0.00,closed
2210,3,2,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2211,1,1,COIN,-1.00,-1.00,2025-02-17 22:37:31.608449,2025-02-17 22:37:31.608449,,-1.00,,2025-02-17 22:37:31.608449,10000.00,LONG,0.00,closed
2212,6,1,TSLA,-1.00,-1.00,2025-02-17 22:37:31.612450,2025-02-17 22:37:31.612450,,-1.00,,2025-02-17 22:37:31.612450,10000.00,SHORT,0.00,closed
